,variant_name,len_Data,variant
706,varinat_706,1,"('NEW', 'FIN', 'RELEASE', 'MANUAL', 'SET STATUS', 'DELETE')"
707,varinat_707,1,"('NEW', 'NEW', 'CHANGE DIAGN', 'JOIN-PAT', 'JOIN-PAT', 'JOIN-PAT', 'JOIN-PAT', 'FIN', 'FIN', 'RELEASE', 'RELEASE', 'CODE OK', 'REOPEN', 'REOPEN', 'FIN', 'FIN', 'RELEASE', 'RELEASE', 'CODE OK', 'BILLED', 'BILLED', 'STORNO', 'STORNO', 'BILLED', 'BILLED', 'STORNO', 'STORNO', 'BILLED', 'BILLED')"
708,varinat_708,1,"('NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'FIN', 'RELEASE', 'CODE OK', 'BILLED')"
709,varinat_709,1,"('NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'DELETE')"
710,varinat_710,1,"('NEW', 'CHANGE DIAGN', 'CHANGE DIAGN', 'FIN', 'RELEASE', 'REOPEN', 'FIN', 'RELEASE', 'CODE NOK', 'CODE NOK', 'REOPEN', 'CHANGE DIAGN', 'FIN', 'RELEASE', 'CODE OK', 'BILLED')"
711,varinat_711,1,"('NEW', 'CHANGE DIAGN', 'CHANGE DIAGN', 'FIN', 'REOPEN', 'FIN', 'REOPEN', 'FIN', 'RELEASE', 'CODE OK', 'BILLED', 'STORNO', 'BILLED')"
712,varinat_712,1,"('NEW', 'NEW', 'CHANGE DIAGN', 'FIN', 'FIN', 'RELEASE', 'RELEASE', 'CODE OK', 'BILLED', 'BILLED', 'STORNO', 'STORNO', 'REJECT', 'REJECT', 'BILLED', 'BILLED', 'STORNO', 'STORNO', 'REJECT', 'REJECT', 'JOIN-PAT', 'JOIN-PAT', 'JOIN-PAT', 'JOIN-PAT', 'BILLED', 'BILLED')"
713,varinat_713,1,"('NEW', 'CHANGE DIAGN', 'FIN', 'RELEASE', 'CODE ERROR', 'REOPEN', 'FIN', 'RELEASE', 'CODE NOK', 'CODE NOK', 'CODE NOK', 'SET STATUS')"
714,varinat_714,1,"('NEW', 'FIN', 'REOPEN', 'FIN', 'RELEASE', 'REOPEN', 'FIN', 'RELEASE', 'FIN', 'RELEASE', 'CODE OK', 'BILLED')"
715,varinat_715,1,"('NEW', 'FIN', 'FIN', 'RELEASE', 'CODE NOK', 'SET STATUS')"
716,varinat_716,1,"('NEW', 'FIN', 'RELEASE', 'CODE NOK', 'CODE NOK', 'CODE NOK', 'REOPEN', 'FIN', 'RELEASE', 'CODE NOK', 'REOPEN', 'CODE NOK', 'FIN', 'CODE NOK', 'RELEASE', 'CODE NOK', 'BILLED')"
717,varinat_717,1,"('NEW', 'CHANGE DIAGN', 'CHANGE DIAGN', 'FIN', 'RELEASE', 'REOPEN', 'FIN', 'RELEASE', 'CODE OK', 'MANUAL', 'RELEASE', 'CODE OK', 'BILLED')"
718,varinat_718,1,"('NEW', 'MANUAL', 'MANUAL', 'MANUAL', 'BILLED', 'STORNO', 'BILLED', 'STORNO', 'REJECT', 'BILLED')"
719,varinat_719,1,"('NEW', 'FIN', 'RELEASE', 'CODE OK', 'REOPEN', 'FIN', 'RELEASE', 'REOPEN', 'FIN', 'RELEASE', 'CODE OK', 'BILLED')"
720,varinat_720,1,"('NEW', 'RELEASE', 'BILLED', 'STORNO', 'BILLED')"
721,varinat_721,1,"('NEW', 'RELEASE', 'BILLED', 'MANUAL', 'MANUAL', 'MANUAL', 'MANUAL', 'MANUAL', 'MANUAL', 'MANUAL')"
722,varinat_722,1,"('NEW', 'FIN', 'RELEASE', 'CODE OK', 'BILLED', 'STORNO', 'REJECT', 'RELEASE', 'EMPTY')"
723,varinat_723,1,"('NEW', 'FIN', 'FIN', 'RELEASE', 'REOPEN', 'FIN', 'RELEASE', 'FIN', 'RELEASE', 'CODE OK', 'BILLED')"
724,varinat_724,1,"('NEW', 'CHANGE DIAGN', 'CHANGE DIAGN', 'FIN', 'RELEASE', 'REOPEN', 'FIN', 'CODE OK', 'RELEASE', 'CODE OK', 'BILLED')"
725,varinat_725,1,"('NEW', 'CHANGE DIAGN', 'FIN', 'REOPEN', 'FIN', 'REOPEN', 'DELETE')"
726,varinat_726,1,"('NEW', 'FIN', 'RELEASE', 'CODE NOK', 'CODE OK', 'REOPEN', 'FIN', 'CODE OK', 'REOPEN', 'FIN', 'RELEASE', 'CODE OK', 'RELEASE', 'CODE OK', 'BILLED')"
727,varinat_727,1,"('NEW', 'FIN', 'RELEASE', 'CODE OK', 'REOPEN', 'FIN', 'RELEASE', 'CODE OK', 'DELETE')"
728,varinat_728,1,"('NEW', 'CHANGE DIAGN', 'FIN', 'RELEASE', 'REOPEN', 'FIN', 'RELEASE', 'CODE OK', 'MANUAL', 'RELEASE', 'CODE OK', 'BILLED')"
729,varinat_729,1,"('NEW', 'CHANGE DIAGN', 'FIN', 'RELEASE', 'CODE OK', 'BILLED', 'STORNO', 'REJECT', 'BILLED', 'STORNO', 'REJECT', 'BILLED', 'STORNO', 'REJECT', 'RELEASE', 'CODE OK', 'BILLED')"
730,varinat_730,1,"('NEW', 'CHANGE DIAGN', 'FIN', 'RELEASE', 'CODE OK', 'CODE OK', 'BILLED', 'STORNO', 'REJECT', 'MANUAL', 'RELEASE', 'CODE OK', 'BILLED')"
731,varinat_731,1,"('NEW', 'CHANGE DIAGN', 'FIN', 'RELEASE', 'REOPEN', 'FIN', 'RELEASE', 'CODE OK', 'MANUAL', 'RELEASE', 'CODE OK', 'RELEASE', 'CODE OK', 'BILLED')"
732,varinat_732,1,"('NEW', 'FIN', 'FIN', 'RELEASE', 'FIN', 'RELEASE', 'CODE OK', 'BILLED')"
733,varinat_733,1,"('NEW', 'FIN', 'RELEASE', 'CODE NOK', 'CODE NOK', 'REOPEN', 'FIN', 'RELEASE', 'CODE NOK', 'BILLED', 'STORNO', 'REJECT', 'BILLED')"
734,varinat_734,1,"('NEW', 'CHANGE DIAGN', 'FIN', 'MANUAL', 'RELEASE', 'CODE OK', 'BILLED')"
735,varinat_735,1,"('NEW', 'CHANGE DIAGN', 'FIN', 'RELEASE', 'ZDBC_BEHAN', 'BILLED')"
736,varinat_736,1,"('NEW', 'CHANGE DIAGN', 'CHANGE DIAGN', 'FIN', 'RELEASE', 'CODE OK', 'BILLED', 'STORNO', 'REJECT', 'RELEASE', 'CODE OK', 'REOPEN', 'FIN', 'RELEASE', 'CODE OK', 'BILLED')"
737,varinat_737,1,"('NEW', 'CHANGE DIAGN', 'FIN', 'RELEASE', 'CODE OK', 'REOPEN', 'FIN', 'RELEASE', 'CODE OK', 'REOPEN', 'FIN', 'RELEASE', 'CODE OK', 'REOPEN', 'FIN', 'CODE OK', 'REOPEN', 'FIN', 'RELEASE', 'CODE OK', 'BILLED')"
738,varinat_738,1,"('NEW', 'NEW', 'NEW', 'FIN', 'RELEASE', 'CODE NOK', 'DELETE')"
739,varinat_739,1,"('NEW', 'CHANGE DIAGN', 'CHANGE DIAGN', 'FIN', 'RELEASE', 'CODE OK', 'BILLED', 'STORNO', 'REJECT', 'MANUAL', 'REOPEN', 'FIN', 'RELEASE', 'CODE OK', 'BILLED')"
740,varinat_740,1,"('NEW', 'FIN', 'RELEASE', 'SET STATUS', 'SET STATUS', 'FIN', 'RELEASE', 'SET STATUS', 'SET STATUS', 'FIN', 'RELEASE', 'BILLED')"
741,varinat_741,1,"('NEW', 'CHANGE DIAGN', 'FIN', 'RELEASE', 'CODE NOK', 'CODE NOK', 'REOPEN', 'FIN', 'RELEASE', 'CODE NOK', 'CODE OK', 'BILLED')"
742,varinat_742,1,"('NEW', 'CHANGE DIAGN', 'FIN', 'RELEASE', 'CODE OK', 'RELEASE', 'CODE OK', 'REOPEN', 'FIN', 'RELEASE', 'CODE OK', 'BILLED')"
743,varinat_743,1,"('NEW', 'FIN', 'RELEASE', 'CODE OK', 'REOPEN', 'FIN', 'DELETE')"
744,varinat_744,1,"('NEW', 'CHANGE DIAGN', 'FIN', 'REOPEN', 'FIN', 'REOPEN', 'FIN', 'REOPEN', 'FIN', 'REOPEN', 'FIN', 'RELEASE', 'CODE OK', 'BILLED')"
745,varinat_745,1,"('NEW', 'CHANGE DIAGN', 'FIN', 'RELEASE', 'CODE OK', 'RELEASE', 'CODE OK', 'REOPEN', 'DELETE')"
746,varinat_746,1,"('NEW', 'CHANGE DIAGN', 'FIN', 'RELEASE', 'CODE OK', 'BILLED', 'STORNO', 'BILLED', 'STORNO', 'BILLED', 'STORNO', 'REJECT', 'DELETE')"
747,varinat_747,1,"('NEW', 'CHANGE DIAGN', 'FIN', 'RELEASE', 'CODE OK', 'MANUAL', 'CODE OK', 'BILLED')"
748,varinat_748,1,"('NEW', 'CHANGE DIAGN', 'FIN', 'RELEASE', 'CODE NOK', 'REOPEN', 'FIN', 'RELEASE', 'CODE NOK', 'REOPEN', 'FIN', 'RELEASE', 'CODE NOK', 'REOPEN', 'CODE NOK', 'FIN', 'RELEASE', 'CODE NOK', 'REOPEN', 'FIN', 'RELEASE', 'CODE OK', 'REOPEN', 'FIN', 'RELEASE', 'CODE OK', 'BILLED')"
749,varinat_749,1,"('NEW', 'FIN', 'RELEASE', 'RELEASE', 'REOPEN', 'DELETE')"
750,varinat_750,1,"('NEW', 'CHANGE DIAGN', 'FIN', 'RELEASE', 'CODE OK', 'REOPEN', 'FIN', 'RELEASE', 'CODE OK', 'RELEASE', 'CODE OK', 'REOPEN', 'FIN', 'RELEASE', 'CODE OK', 'BILLED')"
751,varinat_751,1,"('NEW', 'CHANGE DIAGN', 'FIN', 'RELEASE', 'CODE OK', 'BILLED', 'STORNO', 'REJECT', 'RELEASE', 'REOPEN', 'FIN', 'RELEASE', 'CODE OK', 'BILLED')"
752,varinat_752,1,"('NEW', 'CHANGE DIAGN', 'FIN', 'RELEASE', 'CODE OK', 'BILLED', 'STORNO', 'BILLED', 'STORNO', 'REJECT', 'BILLED', 'STORNO', 'BILLED', 'STORNO', 'REJECT', 'BILLED')"
753,varinat_753,1,"('NEW', 'FIN', 'RELEASE', 'CODE OK', 'REOPEN', 'CHANGE DIAGN', 'DELETE')"
754,varinat_754,1,"('NEW', 'NEW', 'NEW', 'NEW', 'FIN')"
755,varinat_755,1,"('NEW', 'CHANGE DIAGN', 'FIN', 'RELEASE', 'CODE OK', 'RELEASE', 'CODE OK', 'MANUAL', 'RELEASE', 'CODE OK', 'CODE OK', 'BILLED', 'STORNO', 'REJECT', 'BILLED', 'STORNO', 'REJECT', 'BILLED')"
756,varinat_756,1,"('NEW', 'CHANGE DIAGN', 'FIN', 'RELEASE', 'REOPEN', 'FIN', 'RELEASE', 'CODE NOK', 'CODE NOK', 'CODE OK', 'BILLED')"
757,varinat_757,1,"('NEW', 'NEW', 'CHANGE DIAGN', 'JOIN-PAT', 'JOIN-PAT', 'JOIN-PAT', 'JOIN-PAT', 'FIN', 'FIN', 'RELEASE', 'RELEASE', 'CODE OK', 'REOPEN', 'REOPEN', 'DELETE', 'DELETE')"
758,varinat_758,1,"('NEW', 'CHANGE DIAGN', 'FIN', 'RELEASE', 'CODE OK', 'RELEASE', 'CODE OK', 'MANUAL', 'RELEASE', 'CODE OK', 'REOPEN', 'FIN', 'RELEASE', 'CODE OK', 'REOPEN', 'DELETE')"
759,varinat_759,1,"('NEW', 'NEW', 'CHANGE DIAGN', 'CHANGE DIAGN', 'FIN', 'FIN', 'RELEASE', 'RELEASE', 'CODE OK', 'BILLED', 'BILLED', 'STORNO', 'STORNO', 'REJECT', 'REJECT', 'BILLED', 'BILLED', 'STORNO', 'STORNO', 'REJECT', 'REJECT', 'BILLED', 'BILLED', 'STORNO', 'STORNO', 'REJECT', 'REJECT', 'JOIN-PAT', 'JOIN-PAT', 'JOIN-PAT', 'JOIN-PAT', 'BILLED', 'BILLED')"
760,varinat_760,1,"('NEW', 'CHANGE DIAGN', 'CHANGE DIAGN')"
761,varinat_761,1,"('NEW', 'FIN', 'RELEASE', 'CODE NOK', 'CODE NOK', 'CODE NOK', 'REOPEN', 'FIN', 'RELEASE', 'CODE OK', 'BILLED')"
762,varinat_762,1,"('NEW', 'FIN', 'RELEASE', 'CODE NOK', 'CODE NOK', 'REOPEN', 'FIN', 'RELEASE', 'CODE NOK', 'REOPEN', 'FIN', 'RELEASE', 'CODE NOK', 'CODE NOK', 'CODE OK', 'BILLED')"
763,varinat_763,1,"('NEW', 'CHANGE DIAGN', 'FIN', 'RELEASE', 'CODE OK', 'RELEASE', 'REOPEN', 'FIN', 'RELEASE', 'CODE OK', 'BILLED')"
764,varinat_764,1,"('NEW', 'CHANGE DIAGN', 'FIN', 'RELEASE', 'CODE NOK', 'REOPEN', 'CHANGE DIAGN', 'FIN', 'RELEASE', 'CODE OK', 'BILLED', 'STORNO', 'BILLED', 'CODE OK')"
765,varinat_765,1,"('NEW', 'FIN', 'REOPEN', 'FIN', 'RELEASE', 'CODE OK', 'RELEASE', 'CODE OK', 'BILLED')"
766,varinat_766,1,"('NEW', 'CHANGE DIAGN', 'FIN', 'RELEASE', 'REOPEN', 'FIN', 'RELEASE')"
767,varinat_767,1,"('NEW', 'CHANGE DIAGN', 'FIN', 'REOPEN', 'FIN', 'RELEASE', 'CODE OK', 'REOPEN', 'FIN', 'RELEASE', 'CODE OK', 'RELEASE', 'CODE OK', 'MANUAL', 'RELEASE', 'CODE OK', 'REOPEN', 'FIN', 'RELEASE', 'CODE OK', 'BILLED')"
768,varinat_768,1,"('NEW', 'NEW', 'CHANGE DIAGN', 'FIN', 'FIN', 'RELEASE', 'RELEASE', 'CODE OK', 'JOIN-PAT', 'JOIN-PAT', 'JOIN-PAT', 'JOIN-PAT', 'BILLED', 'BILLED')"
769,varinat_769,1,"('NEW', 'FIN', 'SET STATUS', 'CHANGE END', 'DELETE')"
770,varinat_770,1,"('NEW', 'FIN', 'RELEASE', 'BILLED', 'STORNO', 'REJECT', 'BILLED', 'STORNO', 'REJECT', 'BILLED')"
771,varinat_771,1,"('NEW', 'FIN', 'RELEASE', 'CODE OK', 'REOPEN', 'FIN', 'SET STATUS', 'RELEASE', 'CODE OK', 'SET STATUS')"
772,varinat_772,1,"('NEW', 'NEW', 'CHANGE DIAGN', 'JOIN-PAT', 'JOIN-PAT', 'JOIN-PAT', 'JOIN-PAT', 'FIN', 'FIN', 'RELEASE', 'RELEASE', 'CODE OK', 'BILLED', 'BILLED', 'STORNO', 'STORNO', 'BILLED', 'BILLED')"
773,varinat_773,1,"('NEW', 'CHANGE DIAGN', 'CHANGE DIAGN', 'CHANGE DIAGN', 'FIN', 'RELEASE', 'CODE OK', 'RELEASE', 'CODE OK', 'REOPEN', 'FIN', 'RELEASE', 'CODE OK', 'BILLED')"
774,varinat_774,1,"('NEW', 'CHANGE DIAGN', 'CODE OK', 'FIN', 'RELEASE', 'CODE OK', 'BILLED', 'STORNO', 'REJECT', 'RELEASE', 'CODE OK', 'BILLED')"
775,varinat_775,1,"('NEW', 'NEW', 'NEW', 'FIN', 'RELEASE', 'CODE NOK', 'CODE NOK')"
776,varinat_776,1,"('NEW', 'CHANGE DIAGN', 'FIN', 'RELEASE', 'CODE OK', 'RELEASE', 'CODE OK', 'MANUAL', 'RELEASE', 'CODE OK', 'RELEASE', 'CODE OK', 'REOPEN', 'DELETE')"
777,varinat_777,1,"('NEW', 'CHANGE DIAGN', 'CHANGE DIAGN', 'FIN', 'RELEASE', 'CODE OK', 'REOPEN', 'FIN', 'RELEASE', 'CODE OK', 'REOPEN', 'FIN', 'RELEASE', 'CODE OK', 'BILLED', 'CODE OK')"
778,varinat_778,1,"('NEW', 'FIN', 'RELEASE', 'CODE OK', 'BILLED', 'STORNO', 'SET STATUS')"
779,varinat_779,1,"('NEW', 'FIN', 'RELEASE', 'CODE OK', 'RELEASE', 'CODE OK', 'BILLED', 'STORNO', 'BILLED', 'STORNO', 'BILLED')"
780,varinat_780,1,"('NEW', 'CHANGE DIAGN', 'FIN', 'RELEASE', 'CODE OK', 'CODE OK', 'REOPEN', 'FIN', 'RELEASE', 'CODE OK', 'BILLED')"
781,varinat_781,1,"('NEW', 'CHANGE DIAGN', 'FIN', 'RELEASE', 'CODE OK', 'REOPEN', 'FIN', 'RELEASE', 'CODE OK', 'CODE OK', 'REOPEN', 'FIN', 'RELEASE', 'CODE OK', 'BILLED')"
782,varinat_782,1,"('NEW', 'FIN', 'RELEASE', 'CODE OK', 'MANUAL', 'RELEASE', 'CODE OK', 'RELEASE', 'CODE OK', 'REOPEN', 'FIN', 'RELEASE', 'CODE OK', 'BILLED')"
783,varinat_783,1,"('NEW', 'CHANGE DIAGN', 'FIN', 'RELEASE', 'CODE OK', 'RELEASE', 'CODE OK', 'MANUAL', 'RELEASE', 'CODE OK', 'REOPEN', 'FIN', 'RELEASE', 'CODE OK', 'REOPEN', 'FIN', 'RELEASE', 'CODE OK', 'REOPEN', 'FIN', 'REOPEN', 'FIN', 'RELEASE', 'CODE OK', 'BILLED')"
784,varinat_784,1,"('NEW', 'FIN', 'RELEASE', 'BILLED', 'STORNO', 'REJECT', 'REOPEN', 'DELETE')"
785,varinat_785,1,"('NEW', 'FIN', 'RELEASE', 'CODE NOK', 'REOPEN', 'FIN', 'RELEASE', 'CODE NOK', 'CODE OK', 'REOPEN', 'FIN', 'RELEASE', 'CODE OK', 'BILLED')"
786,varinat_786,1,"('NEW', 'CHANGE DIAGN', 'FIN', 'RELEASE', 'CODE OK', 'REOPEN', 'FIN', 'RELEASE', 'CODE OK', 'REOPEN', 'FIN', 'RELEASE', 'CODE OK', 'BILLED', 'CODE OK')"
787,varinat_787,1,"('NEW', 'CHANGE DIAGN', 'CHANGE DIAGN', 'CHANGE DIAGN', 'FIN', 'RELEASE', 'CODE OK', 'BILLED', 'STORNO', 'REJECT', 'REOPEN', 'FIN', 'RELEASE', 'CODE OK', 'BILLED')"
788,varinat_788,1,"('NEW', 'CHANGE DIAGN', 'FIN', 'RELEASE', 'CODE NOK', 'CODE NOK', 'CODE NOK', 'CODE NOK', 'CODE NOK', 'CODE NOK', 'CODE NOK', 'CODE OK', 'CODE OK', 'BILLED')"
789,varinat_789,1,"('NEW', 'FIN', 'RELEASE', 'CODE NOK', 'REOPEN', 'FIN', 'RELEASE', 'CODE NOK', 'CODE NOK', 'SET STATUS')"
790,varinat_790,1,"('NEW', 'FIN', 'RELEASE', 'CODE NOK', 'CODE NOK', 'CODE OK', 'REOPEN', 'FIN', 'RELEASE', 'CODE OK', 'BILLED')"
791,varinat_791,1,"('NEW', 'FIN', 'RELEASE', 'CODE NOK', 'CODE NOK', 'RELEASE', 'CODE NOK', 'CODE OK', 'BILLED', 'CODE OK', 'MANUAL')"
792,varinat_792,1,"('NEW', 'CHANGE DIAGN', 'FIN', 'RELEASE', 'CODE OK', 'REOPEN', 'FIN', 'RELEASE', 'REOPEN', 'DELETE')"
793,varinat_793,1,"('NEW', 'CHANGE DIAGN', 'FIN', 'FIN', 'RELEASE', 'CODE OK', 'BILLED', 'STORNO', 'REJECT', 'BILLED')"
794,varinat_794,1,"('NEW', 'CHANGE DIAGN', 'FIN', 'RELEASE', 'CODE OK', 'REOPEN', 'CHANGE DIAGN', 'FIN', 'RELEASE', 'CODE OK', 'BILLED', 'STORNO', 'REJECT', 'REOPEN', 'FIN', 'RELEASE', 'CODE OK', 'REOPEN', 'FIN', 'RELEASE', 'CODE OK', 'BILLED')"
795,varinat_795,1,"('NEW', 'FIN', 'RELEASE', 'REOPEN', 'FIN', 'RELEASE', 'CODE OK', 'REOPEN', 'FIN', 'REOPEN', 'FIN', 'RELEASE', 'CODE OK', 'BILLED')"
796,varinat_796,1,"('NEW', 'FIN', 'RELEASE', 'CODE OK', 'MANUAL', 'RELEASE', 'CODE OK', 'DELETE')"
797,varinat_797,1,"('NEW', 'CHANGE DIAGN', 'FIN', 'RELEASE', 'CODE NOK', 'CODE NOK', 'SET STATUS', 'DELETE')"
798,varinat_798,1,"('NEW', 'NEW', 'NEW', 'NEW', 'FIN', 'RELEASE', 'CODE NOK', 'REOPEN', 'DELETE')"
799,varinat_799,1,"('NEW', 'FIN', 'RELEASE', 'MANUAL', 'BILLED', 'STORNO', 'REJECT', 'BILLED')"
800,varinat_800,1,"('NEW', 'FIN', 'RELEASE', 'RELEASE', 'REOPEN', 'FIN', 'RELEASE', 'BILLED')"
801,varinat_801,1,"('NEW', 'CHANGE DIAGN', 'FIN', 'REOPEN', 'FIN', 'REOPEN', 'FIN', 'REOPEN', 'FIN', 'RELEASE', 'CODE OK', 'BILLED')"
802,varinat_802,1,"('NEW', 'FIN', 'RELEASE', 'FIN', 'RELEASE', 'MANUAL', 'DELETE')"
803,varinat_803,1,"('NEW', 'CHANGE DIAGN', 'FIN', 'RELEASE', 'CODE OK', 'REOPEN', 'FIN', 'RELEASE', 'CODE OK', 'CODE OK', 'CODE OK', 'CODE OK', 'BILLED')"
804,varinat_804,1,"('NEW', 'FIN', 'RELEASE', 'CODE NOK', 'CODE NOK', 'CODE NOK', 'CODE NOK', 'CODE NOK', 'CODE NOK', 'CODE NOK', 'CODE NOK', 'CODE NOK', 'REOPEN', 'DELETE')"
805,varinat_805,1,"('NEW', 'FIN', 'RELEASE', 'CODE OK', 'BILLED', 'CODE OK', 'MANUAL', 'MANUAL', 'CODE OK', 'MANUAL')"
806,varinat_806,1,"('NEW', 'CHANGE DIAGN', 'CHANGE DIAGN', 'FIN', 'RELEASE', 'CODE OK', 'BILLED', 'MANUAL', 'MANUAL')"
807,varinat_807,1,"('NEW', 'NEW', 'NEW', 'NEW', 'FIN', 'RELEASE', 'CODE OK', 'BILLED')"
808,varinat_808,1,"('NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'DELETE')"
809,varinat_809,1,"('NEW', 'CHANGE DIAGN', 'FIN', 'RELEASE', 'CODE NOK', 'REOPEN', 'FIN', 'RELEASE', 'CODE NOK', 'CODE NOK', 'REOPEN', 'FIN', 'RELEASE', 'CODE OK', 'BILLED')"
810,varinat_810,1,"('NEW', 'FIN', 'RELEASE', 'CODE OK', 'MANUAL', 'RELEASE', 'CODE OK', 'BILLED', 'STORNO', 'BILLED', 'STORNO', 'BILLED')"
811,varinat_811,1,"('NEW', 'CHANGE DIAGN', 'FIN', 'REOPEN', 'FIN', 'FIN', 'RELEASE', 'CODE OK', 'BILLED')"
812,varinat_812,1,"('NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'FIN', 'RELEASE', 'CODE OK', 'BILLED')"
813,varinat_813,1,"('NEW', 'CHANGE DIAGN', 'FIN', 'RELEASE', 'REOPEN', 'FIN', 'RELEASE', 'CODE OK', 'REOPEN', 'FIN', 'RELEASE', 'CODE OK', 'REOPEN', 'FIN', 'RELEASE', 'CODE OK', 'BILLED')"
814,varinat_814,1,"('NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'DELETE')"
815,varinat_815,1,"('NEW', 'CHANGE DIAGN', 'FIN', 'RELEASE', 'CODE OK', 'REOPEN', 'FIN', 'RELEASE', 'CODE OK', 'BILLED', 'STORNO', 'BILLED', 'STORNO', 'BILLED', 'STORNO', 'REJECT', 'BILLED')"
816,varinat_816,1,"('NEW', 'FIN', 'RELEASE', 'MANUAL', 'CODE OK', 'BILLED')"
817,varinat_817,1,"('NEW', 'FIN', 'RELEASE', 'CODE OK', 'MANUAL', 'RELEASE', 'CODE OK', 'REOPEN', 'FIN', 'RELEASE', 'CODE OK', 'BILLED', 'STORNO', 'BILLED', 'STORNO', 'REJECT', 'BILLED')"
818,varinat_818,1,"('NEW', 'CHANGE DIAGN', 'FIN', 'RELEASE', 'CODE NOK', 'REOPEN', 'FIN', 'RELEASE', 'CODE NOK', 'CODE NOK', 'CODE NOK', 'CODE OK', 'BILLED')"
819,varinat_819,1,"('NEW', 'CHANGE DIAGN', 'FIN', 'RELEASE', 'REOPEN', 'FIN', 'RELEASE', 'CODE OK', 'BILLED', 'CODE OK')"
820,varinat_820,1,"('NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'DELETE')"
821,varinat_821,1,"('NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'DELETE')"
822,varinat_822,1,"('NEW', 'CHANGE DIAGN', 'CHANGE END', 'FIN', 'REOPEN', 'FIN', 'RELEASE', 'CODE OK', 'BILLED')"
823,varinat_823,1,"('NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'NEW', 'DELETE')"
824,varinat_824,1,"('NEW', 'CHANGE DIAGN', 'CHANGE DIAGN', 'FIN', 'RELEASE', 'REOPEN', 'FIN', 'RELEASE', 'CODE OK', 'REOPEN', 'DELETE')"
825,varinat_825,1,"('NEW', 'FIN', 'RELEASE', 'BILLED', 'BILLED')"
826,varinat_826,1,"('NEW', 'FIN', 'RELEASE', 'CODE OK', 'RELEASE', 'CODE OK', 'BILLED', 'STORNO', 'SET STATUS')"
827,varinat_827,1,"('NEW', 'CHANGE DIAGN', 'FIN', 'RELEASE', 'CODE OK', 'REOPEN', 'FIN', 'RELEASE', 'CODE OK', 'REOPEN', 'FIN', 'RELEASE', 'CODE OK', 'BILLED', 'STORNO', 'REJECT', 'BILLED')"
